NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
GEORGES NAHOUDA,24333B,9725342,Passenger / Ro-ro cargo ship,39,34.5,12.5,1.45,1532,371,122,219,https://www.vesselfinder.com/vessels/details/9725342
GIROLATA,03205L,9088859,FPOD,177.3,165.4,27,20.5,6.41,28417,9985,5848,https://www.vesselfinder.com/vessels/details/9088859
OSCAR WILDE,09072N,9364722,Passenger ferry,186,172.15,27.7,16,6.75,36249,13316,4700,https://www.vesselfinder.com/vessels/details/9364722
ARANUI 5,21625H,9677492,Passenger / Cargo ship,126.1,115.8,22.2,5.2,2656,11468,3550,3300,https://www.vesselfinder.com/vessels/details/9677492
LE JACQUES CARTIER,35181S,9852420,FLYQ,131.5,118.4,18,18.2,4.7,9988,2996,1359,https://www.vesselfinder.com/vessels/details/9852420
MONA ALMELAHIA,31361Q,9819519,High speed craft,39,38.7,10,1.26,,390,138,39,https://www.vesselfinder.com/vessels/details/9819519
FYNSHAV,00473R,9183025,OZPH,63.58,14.8,4.35,3.2,1157,3380,1014,68.8,https://www.vesselfinder.com/vessels/details/9183025
BANGOR,06731T,9372975,Passenger / Ro-ro cargo ship,46.1,43.5,12,11.8,2.8,1226,365,233,https://www.vesselfinder.com/vessels/details/9372975
ENG HUP MARIS,32998U,9850941,Light ship,25,24,6.1,2.5,1.1,130,53,31,https://www.vesselfinder.com/vessels/details/9850941
LIBERDADI,17560P,9594092,Light ship,45.85,45.4,12.3,4.6,1.85,753,408,92,https://www.vesselfinder.com/vessels/details/9594092
ISLAND K'ULUT'A,37652D,9900588,Passenger / Ro-ro cargo ship,81.2,74,17,5.7,3.3,2277,683,260,https://www.vesselfinder.com/vessels/details/9900588
LE PONANT,02053J,8914219,Passenger ship,88.55,73,11.9,5.2,4179,1491,447,1071,https://www.vesselfinder.com/vessels/details/8914219
PONT AVEN,03065J,9268708,Passenger / Ro-ro cargo ship,170.8,30.9,9.7,6.8,1,40859,4803,184.6,https://www.vesselfinder.com/vessels/details/9268708
ALMEIDA GARRETT,03541B,9283411,Light ship - Fast passenger carrier,49.2,47.17,11.99,3.28,1.55,713,213,48,https://www.vesselfinder.com/vessels/details/9283411
LE DUMONT D'URVILLE,31625C,9814052,Passenger ship,131.5,118.4,18,18.2,4.7,9988,2996,1377,https://www.vesselfinder.com/vessels/details/9814052
SEA SPIRIT,19775W,8802868,Passenger ship,90.6,80.15,15.3,5.85,4.2,4200,1263,695,https://www.vesselfinder.com/vessels/details/8802868
LA GIRONDE,01801K,9246748,Passenger ferry,64.87,18.3,11.1,290,2517,3442,1032,71,https://www.vesselfinder.com/vessels/details/9246748
MSC OPERA,02210E,9250464,Passenger ship,274.9,245.9,28.8,34.85,1,65591,41711,6260,https://www.vesselfinder.com/vessels/details/9250464
AGIA THEODORA,991F34,8822155,SXZI,76.5,73,15.2,5.1,3.94,2336,700,1046,https://www.vesselfinder.com/vessels/details/8822155
FINLANDIA,22623S,9214379,OJPP,174.99,162.1,27.6,15.4,7,36365,13577,5506,https://www.vesselfinder.com/vessels/details/9214379
SAAREMAA 1,20315J,9474072,Passenger ferry,97.8,92.24,18.5,4.2,5.7,5233,1849,900,https://www.vesselfinder.com/vessels/details/9474072
PRONY EXPRESS,21328K,9643398,FICV,41.2,38.4,10.9,6.8,2,635,217,49,https://www.vesselfinder.com/vessels/details/9643398
LITE FERRY NINE,33312L,9886299,LITE SHIPPING CORP,65,13.6,5.4,3.8,1616,2017,1076,70,https://www.vesselfinder.com/vessels/details/9886299
LE BELLOT,35180R,9852418,Passenger ship,131.5,118.4,18,18.2,4.7,9988,2996,1359,https://www.vesselfinder.com/vessels/details/9852418
TASSILI II,01108G,9265419,Ferry boat,142.92,129.59,24,14.65,6.3,20024,7858,3520,https://www.vesselfinder.com/vessels/details/9265419
OCEAN VICTORY,36420P,9868869,Passenger ship,104.4,99.8,18.4,7.25,5.3,8181,2490,1613,https://www.vesselfinder.com/vessels/details/9868869
MSC MUSICA,04673G,9320087,Passenger ship,293.8,269.14,32.2,10.6,7.85,92409,34360,9996,https://www.vesselfinder.com/vessels/details/9320087
EL DJAZAIR II,03338F,9265421,Passenger / Cargo ship,142.91,129.59,24,14.65,6.3,20024,7858,3520,https://www.vesselfinder.com/vessels/details/9265421
SEA FALCON,01973W,9251298,Light ship - Fast passenger carrier,25.78,7.14,2.46,2,1164,196,74,28.2,https://www.vesselfinder.com/vessels/details/9251298
QUEEN STAR 3,23255E,9658410,High speed craft,28.86,6.8,2.67,1,1490,264,104,34.27,https://www.vesselfinder.com/vessels/details/9658410
DANIELLE CASANOVA,01173C,9230476,Ferry boat,175,158,30.4,9.4,6.7,41447,12434,3817,https://www.vesselfinder.com/vessels/details/9230476
ÆRØXPRESSEN,35007D,9861500,Passenger / Ro-ro cargo ship,49.9,46.79,12.5,3.5,2.2,600,180,100,https://www.vesselfinder.com/vessels/details/9861500
WORLD VOYAGER,36585T,9871529,Passenger ship,105.29,18,12.9,4,1975,9934,1103,119.88,https://www.vesselfinder.com/vessels/details/9871529
MSC LIRICA,02209D,9246102,Passenger ship,274.9,245.9,28.8,34.85,6.8,65591,41711,6563,https://www.vesselfinder.com/vessels/details/9246102
LE LAPEROUSE,31622Y,9814026,FLBD,131.46,118.4,18,18.2,4.7,9976,2992,1366,https://www.vesselfinder.com/vessels/details/9814026
SUPER FAST LEVANTE,00818R,9204362,EAXH,157.96,139.5,25.2,16.6,7.21,17373,5212,7200,https://www.vesselfinder.com/vessels/details/9204362
WAVEMASTER 7,06637R,9264257,High speed craft,37.5,31.6,7,2.5,2.26,253,84,400,https://www.vesselfinder.com/vessels/details/9264257
JORGE DE SENA,03540A,9283409,Light ship - Fast passenger carrier,49.2,47.12,11.99,3.28,1.55,713,213,48,https://www.vesselfinder.com/vessels/details/9283409
DIAGORAS,17265T,8916126,Passenger ship,141.54,130,23,7.5,5.7,15362,5898,3348,https://www.vesselfinder.com/vessels/details/8916126
MARY D PRINCESS,38J234,9010709,Passenger ship,30.08,23.62,6.34,2,1.3,121,49,26,https://www.vesselfinder.com/vessels/details/9010709
WORLD NAVIGATOR,36586U,9871531,Passenger ship,105.29,18,12.9,4,4750,9923,1123,119.88,https://www.vesselfinder.com/vessels/details/9871531
AERO 3 HIGHSPEED,40815R,9952804,High speed craft,36,34,9.7,3.4,1.1,323,100,24,https://www.vesselfinder.com/vessels/details/9952804
SINDO 6,38A088,8928466,Passenger ship,26.11,24.6,6.34,1.7,0.95,144,61,21,https://www.vesselfinder.com/vessels/details/8928466
ARETHUSA,14771H,9398022,Passenger ship,59.6,52.2,10.68,3,3,1206,374,289,https://www.vesselfinder.com/vessels/details/9398022
MONT ST. MICHEL,01800J,9238337,Car ferry,173.4,162.25,28.5,21.15,6.21,35891,14358,5579,https://www.vesselfinder.com/vessels/details/9238337
STAR PRIDE,15376Q,8707343,Passenger ship,159,139,19,6.6,5.4,12969,4155,1734,https://www.vesselfinder.com/vessels/details/8707343
SILJA EUROPA,38J418,8919805,ESUJ,201.78,171.6,32,14.7,6.8,59912,41248,4650,https://www.vesselfinder.com/vessels/details/8919805
KLARA,26597M,9781827,Passenger ship,63.23,41,10,5.35,4.05,497,171,139,https://www.vesselfinder.com/vessels/details/9781827
VICTORIA I,03836W,9281281,Passenger ferry,192.9,172.1,29,15.5,6.6,40975,24794,4930,https://www.vesselfinder.com/vessels/details/9281281
BREIZH NEVEZ I,27434W,9835252,Passenger / Ro-ro cargo ship,43.78,42.08,11.3,3.9,2.5,1104,331,156,https://www.vesselfinder.com/vessels/details/9835252
CORINTHIAN,27928J,8708672,Passenger ship,74.85,15.3,8.43,4,1556,4077,513,89.35,https://www.vesselfinder.com/vessels/details/8708672
OCEAN ATLANTIC,23406T,8325432,Passenger / Ro-ro cargo ship,139.55,125,21.4,12.6,5.8,12798,4424,2059,https://www.vesselfinder.com/vessels/details/8325432
MSC VIRTUOSA,31466E,9803625,Passenger ship,331.43,310.7,43,8.75,3313,181541,197037,19610,https://www.vesselfinder.com/vessels/details/9803625
OCEAN VOYAGER,07074R,9213129,Passenger ship,91.44,90.22,15.24,6.1,3.81,4954,1486,200,https://www.vesselfinder.com/vessels/details/9213129
SEACAT OASIS,37936M,9903114,Light ship - Fast passenger carrier,39,38.7,10,3.25,1700,393,137,39,https://www.vesselfinder.com/vessels/details/9903114
VOLCAN DE TABURIENTE,07508N,9348558,Roll on - Roll off ship,130.45,115.45,21.6,20,5.98,12895,3869,1894,https://www.vesselfinder.com/vessels/details/9348558
DIONE STAR,29802V,9017692,Special service,36.74,8.09,5.21,3.67,1220,261,57,43.62,https://www.vesselfinder.com/vessels/details/9017692
MSC PREZIOSA,19756B,9595321,Passenger ship,333.33,296,37.92,8.65,3464,139072,115732,11395,https://www.vesselfinder.com/vessels/details/9595321
HORIZON 9,26136L,9732113,High speed craft,38.5,35.5,8.7,3.5,1.4,428,138,45,https://www.vesselfinder.com/vessels/details/9732113
BLUE STAR PATMOS,17272B,9565041,Passenger ferry,145.9,135.5,23.2,13.89,5.7,18664,6176,2637,https://www.vesselfinder.com/vessels/details/9565041
L'ESTUAIRE,13374P,9475375,Passenger ferry,73.17,18.5,11,2.8,2568,3705,576,78,https://www.vesselfinder.com/vessels/details/9475375
DOURO CRUISER,11791T,9329344,Passenger ship,78.11,75.6,11.4,3.3,1.8,1587,584,126,https://www.vesselfinder.com/vessels/details/9329344
LE CHAMPLAIN,31623A,9814038,Passenger ship,131.46,118.4,18,18.2,4.7,9976,2992,1353,https://www.vesselfinder.com/vessels/details/9814038
AMHERST ISLANDER II,35186X,9873137,Passenger / Ro-ro cargo ship,69.3,62.55,19.8,4.2,2.9,1278,383,362,https://www.vesselfinder.com/vessels/details/9873137
LE SOLEAL,19318A,9641675,Passenger ship,142.1,126.2,18,20.4,4.9,10992,3440,1400,https://www.vesselfinder.com/vessels/details/9641675
KERKENNAH,01944Q,9028366,Passenger ferry,55.5,49.18,14,3.01,2.65,767,312,480,https://www.vesselfinder.com/vessels/details/9028366
BALTIC QUEEN,12334J,9443255,Car ferry,212.1,188.64,29,15.4,6.4,48915,30860,6287,https://www.vesselfinder.com/vessels/details/9443255
SANTOÑA,41063L,9886847,FMTV,214.5,202.5,27.8,30.2,6.6,41716,16990,7205,https://www.vesselfinder.com/vessels/details/9886847
ENG HUP MIRA,35755R,9874387,Light ship - Fast passenger carrier,32,31,7.4,3.21,1.2,258,90,33,https://www.vesselfinder.com/vessels/details/9874387
AREMITI 6,37775M,9847669,High speed craft,49.7,46.9,14.19,5.01,1.9,1284,398,82,https://www.vesselfinder.com/vessels/details/9847669
ARTEMIS,13206G,9398010,Passenger ship,59.6,52.2,10.68,4.5,4.5,1206,374,289,https://www.vesselfinder.com/vessels/details/9398010
KRIOLA,17559N,9594080,Light ship,45.85,45.4,12,4.6,1.7,753,408,92,https://www.vesselfinder.com/vessels/details/9594080
CALEDONIAN SKY,21507E,8802870,Passenger ship,90.6,80.15,15.3,5.85,4.25,4200,1263,695,https://www.vesselfinder.com/vessels/details/8802870
LILLEØRE,37099C,9895783,High speed craft,36.04,35.4,10,2.7,1.2,338,122,105,https://www.vesselfinder.com/vessels/details/9895783
GEMINI,16503Q,9000687,Passenger ship,163.81,139.83,22.5,7.2,5.4,19093,8468,1860,https://www.vesselfinder.com/vessels/details/9000687
VAEARA'I,36597G,9883900,FMQG,78,73.92,17,11.6,3.8,4242,1272,2406,https://www.vesselfinder.com/vessels/details/9883900
CIUDAD DE IBIZA,24161P,9263370,EAYW,160,160,23.2,15.5,6.2,16686,5006,7209,https://www.vesselfinder.com/vessels/details/9263370
ENG HUP RIVA,33000W,9855628,Light ship,24.05,22.99,6.1,2.5,1.1,130,52,21,https://www.vesselfinder.com/vessels/details/9855628
LA BELLE DES OCEANS,970J21,8800195,ONKI,102.96,92,15.4,6.2,4.43,5218,1565,938,https://www.vesselfinder.com/vessels/details/8800195
TANGER EXPRESS,39U624,9112777,Passenger ferry,125.3,24,13.85,6,2452,14379,4313,136.4,https://www.vesselfinder.com/vessels/details/9112777
QUEEN STAR 6,30178E,9797113,High speed craft,34.85,30.1,6.89,1.18,1.19,279,104,31,https://www.vesselfinder.com/vessels/details/9797113
MSC SINFONIA,01084F,9210153,Passenger ship,251.25,222.5,28.8,34.85,6.81,65542,41682,6949,https://www.vesselfinder.com/vessels/details/9210153
ARMORIQUE,09677V,9364980,Passenger ship,165,155,26.8,6.5,1611,29468,11605,4200,https://www.vesselfinder.com/vessels/details/9364980
L'AUSTRAL,14652D,9502518,Passenger ship,142.1,126.2,18,20.4,4.8,10944,3427,1400,https://www.vesselfinder.com/vessels/details/9502518
WAVEMASTER 6,06634N,9261126,High speed craft,37.5,31.6,7,2.5,2.26,253,84,400,https://www.vesselfinder.com/vessels/details/9261126
NATIONAL GEOGRAPHIC QUEST,34547D,9798985,Passenger ship,70.71,13.41,2.9,2.9,1,825,511,72.69,https://www.vesselfinder.com/vessels/details/9798985
SEA EAGLE,18277T,9605932,Light ship - Fast passenger carrier,25.38,7.1,4.6,2,1117,196,74,28,https://www.vesselfinder.com/vessels/details/9605932
CLIO,00316V,9159830,Passenger ship,99.6,85.94,13.9,4.3,3.22,3504,1051,417,https://www.vesselfinder.com/vessels/details/9159830
OTAVA,24703D,9707091,OJQL,33.3,9,6.1,2.7,358,342,103,34.9,https://www.vesselfinder.com/vessels/details/9707091
LANGKAWI FERRY 2,39A031,9072367,Light ship,26.19,9.6,2.58,1.08,1374,222,67,30.7,https://www.vesselfinder.com/vessels/details/9072367
NORDERAUE,31288L,9796121,Passenger / Ro-ro cargo ship,72,15.8,11.85,1.9,1256,3318,520,75.88,https://www.vesselfinder.com/vessels/details/9796121
SCENIC ECLIPSE,30111G,9797371,Passenger ship,168,147.3,21.5,13.8,5.6,17545,5263,1550,https://www.vesselfinder.com/vessels/details/9797371
OCEAN EXPLORER,36648M,9883194,Passenger ship,104.4,99.8,18.4,7.25,5.3,8228,2533,1622,https://www.vesselfinder.com/vessels/details/9883194
MSC WORLD EUROPA,32764Q,9837420,Passenger ship,317.94,47,64.52,9.15,3414,215863,18419,333.3,https://www.vesselfinder.com/vessels/details/9837420
SINDO 12,06390X,9140839,Passenger ferry,32,26.9,6.4,2.38,1.46,174,68,74,https://www.vesselfinder.com/vessels/details/9140839
ARGYLL FLYER,01895M,9231016,Light ship - Fast passenger carrier,26.72,7,2.7,1.25,1481,172,72,30,https://www.vesselfinder.com/vessels/details/9231016
MEGASTAR,28637E,9773064,Passenger / Ro-ro cargo ship,212,192.6,30.6,7.1,1312,49134,15621,6080,https://www.vesselfinder.com/vessels/details/9773064
AERO 2 HIGHSPEED,40814Q,9952799,High speed craft,36,34,9.7,3.4,1.1,323,100,24,https://www.vesselfinder.com/vessels/details/9952799
BRETAGNE,37G818,8707329,Passenger ferry,151.2,132.8,26,8.5,6.2,24534,13242,10597,https://www.vesselfinder.com/vessels/details/8707329
SINDO 7,38R586,9042166,Passenger ferry,30,24.6,6.4,1.7,0.97,121,55,23,https://www.vesselfinder.com/vessels/details/9042166
SINDO 10,06140B,8879330,Light ship,32,29,6.4,3.15,1.3,177,69,74,https://www.vesselfinder.com/vessels/details/8879330
GIL VICENTE,03259U,9283382,Light ship - Fast passenger carrier,47.16,47,11.99,3.28,1.55,713,213,48,https://www.vesselfinder.com/vessels/details/9283382
FERNANDO NAMORA,03258T,9283370,Light ship - Fast passenger carrier,49.2,47.17,12,3.28,1.55,713,213,48,https://www.vesselfinder.com/vessels/details/9283370
QUEEN STAR 8,30179F,9797125,High speed craft,34.85,30.1,6.89,1.19,1.19,279,104,31,https://www.vesselfinder.com/vessels/details/9797125
WORLD EXPLORER,31524S,9835719,Passenger ship,119.88,105.29,19,12.9,4.8,9923,2978,1166,https://www.vesselfinder.com/vessels/details/9835719
SALAMMBO,39L731,9142461,TSMS,162.3,146,25.8,7.7,6.01,17907,5372,5914,https://www.vesselfinder.com/vessels/details/9142461
COUMBA CASTEL,00755X,9099121,Passenger launch,31.55,8,2.7,1.26,1435,157,83,32,https://www.vesselfinder.com/vessels/details/9099121
LITE FERRY 88,37156P,9755529,Passenger / Ro-ro cargo ship,61.56,56.2,20,5,2.5,1150,345,486,https://www.vesselfinder.com/vessels/details/9755529
STAR LEGEND,15375P,9008598,Passenger ship,160.6,139,19,6.6,5.4,12969,4155,1862,https://www.vesselfinder.com/vessels/details/9008598
RUNGHOLT,42855J,9002465,DJAZ,46.2,41.25,12.2,3.27,1.88,1070,353,133,https://www.vesselfinder.com/vessels/details/9002465
MESTRE JAIME FEIJO,35572S,9861732,Passenger / Ro-ro cargo ship,41.2,37.4,10.75,7.63,3.07,738,229,117,https://www.vesselfinder.com/vessels/details/9861732
STARLITE SPRINT 1,37854X,9882695,"STARLITE Ferries, Inc.",40.6,37.99,6.2,2.8,1.57,249,82,23,https://www.vesselfinder.com/vessels/details/9882695
BALTIC PRINCESS,09696R,9354284,Car ferry,212.1,188.64,29,15.41,6.42,48915,30860,6287,https://www.vesselfinder.com/vessels/details/9354284
URANIBORG,19748S,9616125,Passenger / Ro-ro cargo ship,49.95,47,12,4.4,3,1151,345,158,https://www.vesselfinder.com/vessels/details/9616125
MSC MAGNIFICA,12147F,9387085,Passenger ship,293.8,269.14,32.3,7.85,2779,95128,66135,9429,https://www.vesselfinder.com/vessels/details/9387085
FERNANDO PESSOA,04443G,9312626,Catamaran / Passenger carrier,49.2,47.17,11.99,3.28,1.55,713,213,48,https://www.vesselfinder.com/vessels/details/9312626
TIAN SAN CARRIER VI,39V832,8924642,Roll on - Roll off cargo ferry,40.32,14,2.6,2.24,759,369,110,42,https://www.vesselfinder.com/vessels/details/8924642
BLUE STAR DELOS,17223X,9565039,Passenger ferry,145.9,133.5,23.2,13.89,5.9,18663,5906,2767,https://www.vesselfinder.com/vessels/details/9565039
MONTE D'ORO,38E322,8911516,Passenger ferry,134.6,25.7,8.7,6.7,2013,22070,7753,145,https://www.vesselfinder.com/vessels/details/8911516
ANTERO DE QUENTAL,04444H,9312638,Light ship - Fast passenger carrier,49.2,47.17,11.99,3.28,1.55,713,213,48,https://www.vesselfinder.com/vessels/details/9312638
QUEEN STAR 1,15706Y,9571014,High speed craft,37,7.4,2.6,1.2,1404,281,105,31.46,https://www.vesselfinder.com/vessels/details/9571014
STAR BREEZE,15377R,8807997,Passenger ship,159,139,19,5.4,1605,12969,4155,1818,https://www.vesselfinder.com/vessels/details/8807997
KALELARGA,42262P,9980526,High speed craft,39,38.7,10,3.25,1.25,397,139,39,https://www.vesselfinder.com/vessels/details/9980526
MERBAU ERA,31527V,9133680,Light ship - Fast passenger carrier,35,31.75,7.4,2.94,1.25,240,72,70,https://www.vesselfinder.com/vessels/details/9133680
ENG HUP ARVA,35754Q,9874375,Light ship - Fast passenger carrier,32,31,7,3.21,1.2,258,90,33,https://www.vesselfinder.com/vessels/details/9874375
MSC ORCHESTRA,06853B,9320099,Passenger ship,269.14,32.2,10.6,7.85,2,92409,64360,293.8,https://www.vesselfinder.com/vessels/details/9320099
YOUR WISDOM,34693M,9848388,High speed craft,39,38.7,10,3.25,1.26,390,138,39,https://www.vesselfinder.com/vessels/details/9848388
WORLD TRAVELLER,38468Q,9904807,Passenger ship,126,113.19,19,12.9,4.8,9930,2980,1166,https://www.vesselfinder.com/vessels/details/9904807
SYLVIA EARLE,36870D,9872327,Passenger ship,104.4,100.21,18.4,7.25,5.3,8076,2422,1578,https://www.vesselfinder.com/vessels/details/9872327
ISLAND SKY,06854C,8802894,Passenger ship,90.6,78.78,15.3,5.85,4.25,4200,1286,695,https://www.vesselfinder.com/vessels/details/8802894
HEBRIDEAN SKY,06855D,8802882,Passenger ship,90.6,80.15,15.3,5.85,4.25,4200,1286,551,https://www.vesselfinder.com/vessels/details/8802882
AQUA JEWEL,00504A,8976671,Passenger ferry,96,81.6,16.6,7.65,3.6,3040,2022,461,https://www.vesselfinder.com/vessels/details/8976671
LE BOREAL,10917T,9502506,Passenger ship,142.1,126.2,18,20.4,4.8,10944,3427,1400,https://www.vesselfinder.com/vessels/details/9502506
JOY STAR,35090T,9883962,Passenger ship,48.17,15.24,3.5,2.25,1264,1067,320,63,https://www.vesselfinder.com/vessels/details/9883962
GOLD EXPRESS,07696S,9336531,High speed craft,45.24,40.2,12.3,4.1,1.46,695,214,66,https://www.vesselfinder.com/vessels/details/9336531
LE LYRIAL,19319B,9704130,Passenger ship,142.1,126.2,18,20.4,4.9,10992,3388,1400,https://www.vesselfinder.com/vessels/details/9704130
WIND SURF,37H865,8700785,Passenger ship,156.36,20,8,5.01,2842,14745,4691,182,https://www.vesselfinder.com/vessels/details/8700785
