NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
MUHARREM DADAYLI,13993M,9558581,General cargo ship,148.64,138.94,17.68,10.5,8.57,8601,4918,13449,https://www.vesselfinder.com/vessels/details/9558581
AZOV CONCORD,25341W,9387748,General cargo ship,136.41,18,6,5.1,423,6483,8975,141.19,https://www.vesselfinder.com/vessels/details/9387748
FAZAH-1,40597E,9331593,General cargo ship,119.8,113.5,20.2,9.8,7590,7002,3375,7492,https://www.vesselfinder.com/vessels/details/9331593
PHANTOM,32840X,9226712,General cargo ship,82.49,79.2,12.5,6.7,5.44,2329,1349,4500,https://www.vesselfinder.com/vessels/details/9226712
UAL CASTLE,24353X,9626168,Multi-purpose cargo ship,123.95,121.7,17.4,11.4,8,7227,3124,11183,https://www.vesselfinder.com/vessels/details/9626168
ELISABETH K.,37239E,9879052,PBJG,86.93,84.98,15,7.17,6.35,2999,1731,5160,https://www.vesselfinder.com/vessels/details/9879052
SJW TRANS,980V44,8913875,POMC,88.4,79.93,15,7.5,6.01,2815,1532,4110,https://www.vesselfinder.com/vessels/details/8913875
UAL FORTITUDE,35692X,9402079,Cargo ship,138.07,130,21,11,8,9611,4260,12638,https://www.vesselfinder.com/vessels/details/9402079
TOI CHALLENGER,11236Q,9151515,General cargo ship,164,156,25.6,12.95,8115,15868,5119,21146,https://www.vesselfinder.com/vessels/details/9151515
NACI SELIMOGLU,08887M,9382059,General cargo ship,92,84.4,15,7.5,6.6,2991,1886,5229,https://www.vesselfinder.com/vessels/details/9382059
FIONA B,15838S,9574303,General cargo ship,88.3,83.44,12.9,5.5,1512,2588,1418,3500,https://www.vesselfinder.com/vessels/details/9574303
SYMPHONY SPIRIT,26989N,9735220,General cargo ship,122.5,119.34,17,10.7,7.85,6749,3408,10546,https://www.vesselfinder.com/vessels/details/9735220
DCS AQUILA,44140F,9873010,Deck ship,125.2,26,8,5.65,2366,10758,3227,13074,https://www.vesselfinder.com/vessels/details/9873010
ELISA K.,37240F,9879064,PCNJ,86.93,84.98,15,7.17,6.35,2999,1731,5180,https://www.vesselfinder.com/vessels/details/9879064
DALYA H,37008D,9139127,General cargo ship,100.5,93,16.5,7.5,5.8,3850,1980,4766,https://www.vesselfinder.com/vessels/details/9139127
ARKLOW BANK,20400B,9638769,General cargo ship,119.49,116.89,14.99,7.19,2524,5065,2655,8660,https://www.vesselfinder.com/vessels/details/9638769
ISLA DE LA PLATA,10504U,9652430,Multi-purpose cargo ship,91.3,84.47,15.8,8.2,5.3,3477,1063,3000,https://www.vesselfinder.com/vessels/details/9652430
ECO SPITFIRE,40904N,9539468,General cargo ship,179.99,172.32,28.2,10.1,4266,21213,11615,33664,https://www.vesselfinder.com/vessels/details/9539468
NAFKRATIS,39142X,9235945,General cargo ship,101.23,94,19,9.5,7.15,4764,2856,7528,https://www.vesselfinder.com/vessels/details/9235945
EEMS RIVER,22916L,9528524,PCLH,89.92,84.56,12.5,8,5.3,2767,1622,3400,https://www.vesselfinder.com/vessels/details/9528524
EXEBORG,19864T,9650482,Cargo / Container ship,144.56,138.16,15.87,11.15,8,7680,3846,11950,https://www.vesselfinder.com/vessels/details/9650482
VOLGABORG,15404V,9631072,Cargo / Container ship,142.65,139.43,15.87,7.73,3071,7367,3688,11941,https://www.vesselfinder.com/vessels/details/9631072
DONA CAROLINE JOY,33021U,9302061,Cargo / Container ship,92.5,13.8,7.4,5.74,1660,3198,4310,98.9,https://www.vesselfinder.com/vessels/details/9302061
DINAMIK,09093L,9401037,General cargo ship,92.25,84.96,15,7.6,6.62,2997,1790,5319,https://www.vesselfinder.com/vessels/details/9401037
SALLA,38A226,8906212,ESUK,64.33,60,10.5,4,3.39,852,490,1260,https://www.vesselfinder.com/vessels/details/8906212
THESEUS,00599D,9199256,Cargo / Container ship,89.6,84.6,11.65,5.8,4.49,1846,1081,2500,https://www.vesselfinder.com/vessels/details/9199256
HAREN,29905H,9511636,General cargo ship,145.63,138.62,18.25,10.3,7.41,7878,3909,11078,https://www.vesselfinder.com/vessels/details/9511636
ARKLOW ARROW,32057W,9851971,General cargo ship,119.5,116.89,14.99,9.7,7.19,5078,2704,8543,https://www.vesselfinder.com/vessels/details/9851971
KINNE,04521R,9306689,Cargo / Container ship,89,84.99,13.35,7.5,5.85,2810,1659,4765,https://www.vesselfinder.com/vessels/details/9306689
HC MELINA,10989W,9415052,General cargo ship,129.4,122.1,17,10,7.1,6577,2881,8850,https://www.vesselfinder.com/vessels/details/9415052
BLUE LAGOON,18814C,9633850,General cargo ship,104.2,97.5,17.2,8.5,6.6,4559,2497,6650,https://www.vesselfinder.com/vessels/details/9633850
ARKLOW CLIFF,29100H,9757125,General cargo ship,84.99,14.99,7.12,6.26,868,2999,1692,5094,https://www.vesselfinder.com/vessels/details/9757125
STELLA BEAUTY,18813B,9633848,General cargo ship,104.2,97.5,17.2,8.5,6.6,4559,2497,6650,https://www.vesselfinder.com/vessels/details/9633848
LONGVANN,14534A,9548304,PBYB,114.4,108.32,14.4,8.1,6.05,4255,2341,6000,https://www.vesselfinder.com/vessels/details/9548304
KARELIS-72,26124X,9433690,General cargo ship,140.87,134.67,16.5,5.5,4.46,5587,3187,6917,https://www.vesselfinder.com/vessels/details/9433690
PLANTIJNGRACHT,39566J,9424572,PDVV,168.6,155.79,25.2,13.85,9.5,17634,6617,19330,https://www.vesselfinder.com/vessels/details/9424572
GENIUS STAR X,13370K,9542893,General cargo ship,120,111.5,21.2,14.3,8.4,9589,3725,12005,https://www.vesselfinder.com/vessels/details/9542893
GMK - I,24480L,9688192,Pontoon,92.9,90.67,22,4.5,3.25,2569,771,3906,https://www.vesselfinder.com/vessels/details/9688192
BONA SAFIR,38T657,9030228,Cargo ship,79.66,74.95,11,5.2,4.16,1576,874,2168,https://www.vesselfinder.com/vessels/details/9030228
SAINTY GENERAL,20708L,9640152,Deck ship,106.02,101.6,25,8.6,5.9,5770,1731,10000,https://www.vesselfinder.com/vessels/details/9640152
ARKLOW CLAN,29099G,9757113,General cargo ship,87.4,84.99,14.99,7.12,6.26,2999,1692,5094,https://www.vesselfinder.com/vessels/details/9757113
NORDIC DIANA,39Q344,9116010,PDRF,89.72,84.98,13.6,7.2,5.7,2774,1548,4149,https://www.vesselfinder.com/vessels/details/9116010
SEABEE,18592L,8909185,General cargo ship,85.75,79.79,14,6.64,5.29,2033,1168,3502,https://www.vesselfinder.com/vessels/details/8909185
GLOBAL KOMA,33895U,9805726,General cargo ship,190,185.79,32.26,17.87,12.55,32086,16758,55592,https://www.vesselfinder.com/vessels/details/9805726
JUMBO,18288F,8518297,General cargo ship,88.19,83.32,14,6.35,4.96,1998,1217,3504,https://www.vesselfinder.com/vessels/details/8518297
ATLANTIC DAWN,22715S,9671450,Cargo / Container ship,111.6,102,16.8,9.3,5.8,5460,1638,4476,https://www.vesselfinder.com/vessels/details/9671450
MANZANARES,04552A,9331804,General cargo ship,113.3,104.76,16.4,9.55,7.28,5000,2405,7073,https://www.vesselfinder.com/vessels/details/9331804
ANNA,15612W,9566796,General cargo ship,125.79,119.53,14.4,9.31,6.5,5044,2718,7712,https://www.vesselfinder.com/vessels/details/9566796
HAO YUAN,19734C,9641845,General cargo ship,119.95,113.6,17.6,8.4,6.5,5357,2983,7800,https://www.vesselfinder.com/vessels/details/9641845
ADNAN N,41700D,9334973,General cargo ship,115.48,109.2,19.6,13.2,8.85,7823,3316,11776,https://www.vesselfinder.com/vessels/details/9334973
MEDKON SINOP,39V579,9103362,HOWQ,100.8,94.3,20.2,11,7.32,6285,3108,8500,https://www.vesselfinder.com/vessels/details/9103362
VECHTBORG,39W994,9160334,Cargo / Container ship,132.2,123.84,15.87,9.65,7.5,6130,3608,9567,https://www.vesselfinder.com/vessels/details/9160334
SCHOKLAND,12015M,9431599,General cargo ship,89.98,84.98,13.75,6.25,5.15,2702,1386,3300,https://www.vesselfinder.com/vessels/details/9431599
IRMA S,36047J,9385063,General cargo ship,177.13,168.5,28.4,14.29,10.02,20236,10947,32295,https://www.vesselfinder.com/vessels/details/9385063
NESTOR,00600E,9234305,Cargo / Container ship,89.6,84.6,11.65,5.8,4.49,1846,1081,2500,https://www.vesselfinder.com/vessels/details/9234305
SEA CHARENTE,39W833,9155676,PECB,82.4,78.96,11.3,4.8,3.7,1638,837,2100,https://www.vesselfinder.com/vessels/details/9155676
SPAARNEGRACHT,42096J,9202558,General cargo ship,168.14,159.14,25.2,14.6,10.71,16641,6700,21402,https://www.vesselfinder.com/vessels/details/9202558
MANISA EMY,33935N,9421063,PBYR,108.24,103.9,18.21,9,7.01,5598,2883,8117,https://www.vesselfinder.com/vessels/details/9421063
TARFFAH 1,29673F,9795347,Deck ship,60.3,14,3.65,2.7,971,929,278,64,https://www.vesselfinder.com/vessels/details/9795347
FRI KARMSUND,992U16,9211066,Cargo / Container ship,89.75,84.98,13.6,7.2,6.36,2858,1546,4935,https://www.vesselfinder.com/vessels/details/9211066
SANDRA,11498A,9549669,General cargo ship,120,113.8,22,11,8.2,8604,5499,13549,https://www.vesselfinder.com/vessels/details/9549669
BBC AUSTRIA,35020S,9433327,General cargo ship,119.77,113.5,20.2,9.8,7.59,6967,3375,7741,https://www.vesselfinder.com/vessels/details/9433327
DON ALFONSO SR 2,38W936,9050101,Container ship,88.4,80.3,15,7.5,6,2815,1532,4000,https://www.vesselfinder.com/vessels/details/9050101
EIKBORG,07913D,9356490,PHNX,88.98,84.99,11.8,6.9,5.4,2281,1229,3592,https://www.vesselfinder.com/vessels/details/9356490
