NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
CMA CGM A. LINCOLN,29664V,9780859,Container ship,365.96,350,48.2,25.63,16,141950,64145,148992,https://www.vesselfinder.com/vessels/details/9780859
DANUM 173,11466Q,9406271,Container ship,139.2,132,19.6,11,8.3,8766,4950,11200,https://www.vesselfinder.com/vessels/details/9406271
CMA CGM HERMES,37719B,9882499,Container ship,366,355.39,51,30.2,16,154995,72841,156055,https://www.vesselfinder.com/vessels/details/9882499
CMA CGM J. ADAMS,29667Y,9780885,Container ship,365.96,350,48.2,29.85,16,141950,64145,148992,https://www.vesselfinder.com/vessels/details/9780885
MARFRET GUYANE,09468T,9362334,Container ship,170,154.6,27.2,14,9.36,17567,7181,21262,https://www.vesselfinder.com/vessels/details/9362334
SOFRANA TOURVILLE,18224L,9404613,Container ship,142.7,133.5,22.6,11.2,8.21,9684,4716,12502,https://www.vesselfinder.com/vessels/details/9404613
CONTSHIP DON,11237R,9347956,General cargo ship,148,141.37,23.25,11.5,7.3,9948,5020,13797,https://www.vesselfinder.com/vessels/details/9347956
CMA CGM CALLISTO,11337A,9410753,Container ship,363,348,45.6,29.74,15.5,131332,59901,128550,https://www.vesselfinder.com/vessels/details/9410753
CMA CGM T. JEFFERSON,29665W,9780861,Container ship,366.96,350,48.2,29.85,16,141950,64226,148992,https://www.vesselfinder.com/vessels/details/9780861
CMA CGM T. ROOSEVELT,29666X,9780873,Container ship,365.96,350,48.2,29.85,16,141950,64145,148992,https://www.vesselfinder.com/vessels/details/9780873
DIONYSSIS A,08959Q,9356660,Container ship,146.4,134.47,22.6,11.3,8.25,10609,4844,12243,https://www.vesselfinder.com/vessels/details/9356660
SANTA LOUKIA,29257D,9634658,Container ship,161.74,27.4,13.8,9.5,4334,16889,21508,171.9,https://www.vesselfinder.com/vessels/details/9634658
WAN HAI 308,44632Q,9536985,Container ship,199.93,188,32.2,16.6,11.25,27061,11031,33407,https://www.vesselfinder.com/vessels/details/9536985
HR BALU,43739U,9266114,Container ship,171.99,160,27.6,14,8.5,17153,7533,22078,https://www.vesselfinder.com/vessels/details/9266114
MAREN,33077F,9245677,Container ship,147.8,140.3,23.25,11.5,8.51,9966,5046,13698,https://www.vesselfinder.com/vessels/details/9245677
TROPIC FREEDOM,31917U,9809928,Deck ship,92.1,87,22,6,4.1,3800,1140,4131,https://www.vesselfinder.com/vessels/details/9809928
MANET,01041J,9224958,Container ship,195.6,182.34,30.2,16.6,11.01,26050,10209,30650,https://www.vesselfinder.com/vessels/details/9224958
CMA CGM BLUE WHALE,06886M,9317963,Container ship,294.12,278.73,32.2,21.8,13.52,54309,34011,65892,https://www.vesselfinder.com/vessels/details/9317963
LOG-IN PANTANAL,14370W,9351799,Container ship,182.48,175.31,25.2,14.2,10,18017,8666,23821,https://www.vesselfinder.com/vessels/details/9351799
BUXCLIFF,31126K,9221815,Container ship,299.99,286,40,24.2,14,72760,41077,79501,https://www.vesselfinder.com/vessels/details/9221815
MARIA DA PAZ,00948H,9150432,Container ship,100.6,93.52,16.5,8,6.28,3978,1941,5000,https://www.vesselfinder.com/vessels/details/9150432
CONTSHIP SKY,15422Q,9403449,Container ship,147.74,141.37,23.25,11.5,8.5,9957,5020,13803,https://www.vesselfinder.com/vessels/details/9403449
CMA CGM PUCCINI,03818C,9280627,Container ship,277.28,260.06,40,24.3,14.5,65730,37549,73235,https://www.vesselfinder.com/vessels/details/9280627
CMA CGM OHIO,26592G,9722687,Container ship,299.9,286,48.2,25,14.5,95680,52015,110552,https://www.vesselfinder.com/vessels/details/9722687
WEC VAN GOGH,06604F,9246566,Container ship,134.44,125.08,22.5,8.7,8.7,9991,6005,11408,https://www.vesselfinder.com/vessels/details/9246566
CMA CGM ADONIS,37722E,9882528,Container ship,366,355.39,51,30.2,16,154839,71733,155502,https://www.vesselfinder.com/vessels/details/9882528
KANTATA,43736R,9327580,Container ship,147.84,141.37,23.25,11.5,8.5,9957,5032,13963,https://www.vesselfinder.com/vessels/details/9327580
LOUISE BORCHARD,07091K,9336294,Container ship,132.6,122.54,19.2,9.2,7.21,6701,3557,8238,https://www.vesselfinder.com/vessels/details/9336294
JSP BORA,32206J,9390472,Container ship,147.74,141.37,23.25,11.5,8.5,9957,5032,13803,https://www.vesselfinder.com/vessels/details/9390472
CMA CGM LITANI,25324D,9705055,Container ship,299.95,286,48.2,24.6,14.8,96704,37642,112063,https://www.vesselfinder.com/vessels/details/9705055
MSC ARIA III,43625V,9374595,Container ship,215.29,205.28,29.8,16.5,11.55,28097,14099,37763,https://www.vesselfinder.com/vessels/details/9374595
CMA CGM NAVEGANTES,07063E,9303780,Container ship,212.2,30,16.8,12.02,4837,28592,14769,222.17,https://www.vesselfinder.com/vessels/details/9303780
HSL NIKE,29621Y,9301457,Container ship,210.07,199,30.2,16.7,11.5,26836,12743,34243,https://www.vesselfinder.com/vessels/details/9301457
MAIKE D,31887M,9226372,Container ship,133.24,125.3,18.7,9.3,7.28,6326,3251,7944,https://www.vesselfinder.com/vessels/details/9226372
MSC PHOENIX,35251T,9267649,Container ship,299.95,287,40,24,14.02,77048,29775,80270,https://www.vesselfinder.com/vessels/details/9267649
CMA CGM URAL,25326F,9705079,Container ship,299.95,286,48.2,24.6,15.2,96704,39704,113800,https://www.vesselfinder.com/vessels/details/9705079
MSC YOSHEEN,41301U,9322011,Container ship,171.94,25.3,13.5,9.89,3233,16803,22749,184.1,https://www.vesselfinder.com/vessels/details/9322011
MSC MANON,29163B,9435820,Container ship,139.1,129,22.6,11.8,8,9996,4900,8524,https://www.vesselfinder.com/vessels/details/9435820
GSL VINIA,03821F,9280653,Container ship,277.28,260.06,40,24.3,14.5,65247,37549,73260,https://www.vesselfinder.com/vessels/details/9280653
JSP MISTRAL,32207K,9368041,Container ship,138.15,129.8,21.7,9.15,7.74,8032,3615,10316,https://www.vesselfinder.com/vessels/details/9368041
