NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
VIRONO PRIDE ,091910,9403138,BULK CARRIER ,189.990 ,185.750 , 32.260 , 18.000 ,12.828 ,"32,379 ","19,353 ","58,761 ",https://www.vesselfinder.com/vessels/details/9403138
ARUNA ECE ,128254,9635406,BULK CARRIER ,187.880 ,183.060 , 32.260 , 18.300 ,12.868 ,"32,715 ","18,563 ","55,506 ",https://www.vesselfinder.com/vessels/details/9635406
ANGELINA THE GREAT N ,120746,9593725,BULK CARRIER ,190.000 ,186.480 , 32.260 , 18.100 ,12.735 ,"31,540 ","18,765 ","55,768 ",https://www.vesselfinder.com/vessels/details/9593725
AFRICAN KITE ,131812,9650937,BULK CARRIER ,199.980 ,195.390 , 32.240 , 18.600 ,13.010 ,"34,800 ","20,209 ","61,413 ",https://www.vesselfinder.com/vessels/details/9650937
S-BREEZE ,064608,9317145,BULK CARRIER ,189.990 ,182.870 , 32.260 , 17.000 ,12.022 ,"30,046 ","18,207 ","52,454 ",https://www.vesselfinder.com/vessels/details/9317145
SAPHIRA ,212728,9909209,BULK CARRIER ,228.990 ,225.690 , 32.260 , 20.150 ,14.579 ,"43,672 ","27,738 ","82,577 ",https://www.vesselfinder.com/vessels/details/9909209
UNITY LIGHT ,190170,9832444,BULK CARRIER ,179.990 ,175.770 , 30.000 , 14.630 ,10.339 ,"22,683 ","12,312 ","36,898 ",https://www.vesselfinder.com/vessels/details/9832444
WINNING CONFIDENCE ,050314,9325001,BULK CARRIER ,288.930 ,281.610 , 45.000 , 24.700 ,18.170 ,"90,091 ","59,287 ","180,265 ",https://www.vesselfinder.com/vessels/details/9325001
OZGUR AKSOY ,119025,9475040,BULK CARRIER ,196.000 ,190.090 , 32.260 , 18.600 ,13.020 ,"34,374 ","19,571 ","58,410 ",https://www.vesselfinder.com/vessels/details/9475040
CAPE FALCON ,221375,9916202,BULK CARRIER ,291.960 ,287.200 , 45.000 , 24.700 ,18.246 ,"93,972 ","60,970 ","182,066 ",https://www.vesselfinder.com/vessels/details/9916202
SOYO ,124115,9552848,BULK CARRIER ,235.000 ,230.730 , 43.000 , 18.550 ,13.057 ,"50,832 ",-- ,"91,867 ",https://www.vesselfinder.com/vessels/details/9552848
PAVO BRAVE ,210818,9894480,BULK CARRIER ,199.920 ,196.500 , 32.260 , 19.400 ,13.620 ,"36,762 ","21,162 ","64,247 ",https://www.vesselfinder.com/vessels/details/9894480
HISARONU-M ,010404,9225524,BULK CARRIER ,189.960 ,189.960 , 32.200 , 16.500 ,11.623 ,"28,085 ","16,065 ","48,893 ",https://www.vesselfinder.com/vessels/details/9225524
GLOBE EXPLORER ,150898,9675561,BULK CARRIER ,169.370 ,161.210 , 27.200 , 13.600 ,9.819 ,"17,027 ","10,108 ","28,316 ",https://www.vesselfinder.com/vessels/details/9675561
SAN NICOLAS ,109974,9463580,BULK CARRIER ,196.000 ,190.090 , 32.260 , 18.600 ,13.018 ,"34,374 ","19,565 ","58,802 ",https://www.vesselfinder.com/vessels/details/9463580
SPAR NORMA ,172059,9774850,BULK CARRIER ,199.990 ,194.570 , 32.260 , 18.500 ,13.323 ,"35,851 ","21,171 ","63,165 ",https://www.vesselfinder.com/vessels/details/9774850
DIAMOND SKY ,125405,9468138,BULK CARRIER ,190.000 ,186.480 , 32.260 , 18.100 ,12.735 ,"31,617 ","18,781 ","55,304 ",https://www.vesselfinder.com/vessels/details/9468138
CMB FLORIS ,212137,9908499,BULK CARRIER ,199.980 ,195.400 , 32.240 , 19.300 ,13.526 ,"36,177 ","21,173 ","63,628 ",https://www.vesselfinder.com/vessels/details/9908499
ZEPHYROS ,163847,9764025,BULK CARRIER ,228.990 ,225.100 , 32.260 , 20.000 ,14.429 ,"43,001 ","27,421 ","81,805 ",https://www.vesselfinder.com/vessels/details/9764025
ILLOVO RIVER ,164582,9791951,BULK CARRIER ,179.970 ,173.520 , 29.800 , 15.000 ,10.540 ,"23,506 ","12,197 ","37,516 ",https://www.vesselfinder.com/vessels/details/9791951
HAMIT K ,220967,9941386,BULK CARRIER ,229.000 ,226.170 , 32.260 , 20.200 ,14.588 ,"44,618 ","27,602 ","82,382 ",https://www.vesselfinder.com/vessels/details/9941386
OCEAN PRINCESS ,022385,9245196,BULK CARRIER ,189.990 ,182.870 , 32.260 , 17.000 ,12.022 ,"30,053 ","18,207 ","52,382 ",https://www.vesselfinder.com/vessels/details/9245196
SPINNAKER SW ,126468,9580003,BULK/LUMBER CARRIER ,175.530 ,167.760 , 29.400 , 13.700 ,9.641 ,"19,836 ","10,404 ","31,657 ",https://www.vesselfinder.com/vessels/details/9580003
NEW KEEPER ,162099,9736391,BULK CARRIER ,176.500 ,169.350 , 28.800 , 15.200 ,10.718 ,"21,728 ","12,253 ","36,371 ",https://www.vesselfinder.com/vessels/details/9736391
ADASTRA ,021695,9258557,BULK CARRIER ,183.000 ,175.330 , 30.950 , 16.400 ,11.807 ,"25,554 ","15,898 ","46,493 ",https://www.vesselfinder.com/vessels/details/9258557
KODIAK ISLAND ,171688,9726190,GENERAL CARGO/LUMBER ,179.930 ,175.060 , 30.000 , 15.000 ,10.527 ,"23,275 ","12,282 ","37,581 ",https://www.vesselfinder.com/vessels/details/9726190
OCEAN CLIO ,220385,9911965,BULK CARRIER ,182.870 ,179.950 , 31.000 , 14.700 ,10.346 ,"25,010 ","12,488 ","39,996 ",https://www.vesselfinder.com/vessels/details/9911965
CONCORDIA ,110998,9313292,BULK CARRIER ,224.990 ,221.610 , 32.260 , 22.050 ,14.526 ,"43,069 ","26,889 ","82,499 ",https://www.vesselfinder.com/vessels/details/9313292
VIMC BRAVE ,073022,9405459,BULK CARRIER ,189.940 ,189.900 , 32.260 , 12.303 ,12.303 ,"29,965 ","18,486 ","53,529 ",https://www.vesselfinder.com/vessels/details/9405459
BLUE BOSPORUS ,080853,9370185,BULK CARRIER ,225.000 ,219.480 , 32.240 , 19.900 ,14.379 ,"41,668 ","25,647 ","78,819 ",https://www.vesselfinder.com/vessels/details/9370185
FEDERICO II ,091859,9401817,BULK CARRIER ,235.000 ,230.230 , 43.000 , 18.550 ,13.054 ,"50,907 ","28,683 ","92,330 ",https://www.vesselfinder.com/vessels/details/9401817
NIKOLAOS S ,108375,9473315,BULK CARRIER ,225.000 ,217.920 , 32.260 , 19.600 ,14.219 ,"41,074 ","25,643 ","75,020 ",https://www.vesselfinder.com/vessels/details/9473315
ASTERIS ,072148,9384796,BULK CARRIER ,189.990 ,183.050 , 32.260 , 17.200 ,12.508 ,"31,261 ","18,291 ","53,629 ",https://www.vesselfinder.com/vessels/details/9384796
ALAM SURIA ,120570,9561916,BULK CARRIER ,170.700 ,163.800 , 27.000 , 13.800 ,9.718 ,"17,986 ","10,380 ","29,077 ",https://www.vesselfinder.com/vessels/details/9561916
JIMMY T ,170494,9782118,BULK CARRIER ,228.940 ,225.000 , 32.240 , 20.000 ,14.469 ,"43,471 ","27,254 ","81,704 ",https://www.vesselfinder.com/vessels/details/9782118
PUTERI SEJATI ,020678,9253882,BULK CARRIER ,189.330 ,181.640 , 30.950 , 16.400 ,11.739 ,"26,562 ","17,404 ","48,183 ",https://www.vesselfinder.com/vessels/details/9253882
GLOBAL MERMAID ,100285,9392157,BULK/LUMBER CARRIER ,176.830 ,169.880 , 28.800 , 14.200 ,9.826 ,"21,100 ","10,772 ","33,738 ",https://www.vesselfinder.com/vessels/details/9392157
HONMON ,019539,9228150,BULK CARRIER ,189.990 ,182.980 , 32.260 , 16.670 ,11.918 ,"28,647 ","17,569 ","50,913 ",https://www.vesselfinder.com/vessels/details/9228150
ULTRA LYNX ,182375,9811048,BULK CARRIER ,228.940 ,225.000 , 32.240 , 20.000 ,14.469 ,"43,448 ","27,254 ","81,607 ",https://www.vesselfinder.com/vessels/details/9811048
