NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
KUAI BANG HAI 18,09X0457,9330678,Bulk Carrier,190,183.05,32.26,17.5,11.1,"32,578","18,070","53,679",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9330678
RANGIROA,13J0096,9634713,Bulk Carrier,299.92,294,50,24.9,16.1,"107,129","68,557","206,026",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9634713
GLORY AMSTERDAM,06K2040,9287182,Bulk Carrier,225,220,32.26,19.39,12.2,"40,017","25,935","77,171",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9287182
PACIFIC ENERGY,11R0116,9536430,Bulk Carrier,235,228,38,20.7,12.5,"52,735","29,704","93,764",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9536430
HUI GUO HAI,19F0629,9887724,Bulk Carrier,299.95,295.2,50,25,16.1,"108,588","68,922","210,909",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9887724
LI DIAN 5,10S0250,9492799,Bulk Carrier,189.99,185,32.26,18,11.3,"32,879","19,142","56,396",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9492799
HUI ZHONG HAI,19C0626,9887700,Bulk Carrier,299.95,295.2,50,25,16.1,"108,847","68,922","211,006",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9887700
GUANG LI HAI,17T0125,9758662,Bulk Carrier,299.88,294,50,25,16.1,"107,844","68,751","207,241",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9758662
GREAT ZHOU,10N0108,9445320,Bulk Carrier,295,285,46,24.8,16.5,"94,710","59,527","180,335",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9445320
ZHONG XIN PEARL,13T0151,9684134,Bulk Carrier,225,217,32.26,19.6,12.2,"40,946","25,611","75,321",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9684134
FU RONG FENG,11R0208,9523184,Bulk Carrier,225,217,32.26,19.6,12.2,"40,913","25,963","75,444",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9523184
SHANDONG DE XIANG,18X0594,9872030,Bulk Carrier,292,286.4,45,24.9,16.1,"94,674","58,907","180,628",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9872030
XIN E,12V0585,9498717,Bulk Carrier,229.26,222,38,20.7,12.5,"51,209","31,192","92,974",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9498717
ALPHA TROPHY,20U0486,9919204,Bulk Carrier,299.88,294,50,25.2,16.1,"109,768","68,283","209,130",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9919204
EVER CONQUEST,12L0047,9612985,Bulk Carrier,295,285,46,24.8,18.1,"94,710","59,527","180,133",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9612985
ATHENS,12W0609,9618824,Bulk Carrier,292.05,279.35,45,24.75,18.22,"93,597","59,320","180,012",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9618824
JU XI,11B0585,9567441,Bulk Carrier,189.99,185,32.26,18,11.3,"33,032","19,231","56,557",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9567441
ORE CHONGQING,18N0424,9847554,Ore Carrier,339.9,333.1,62,29.5,21.4,"173,762","58,019","324,957",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9847554
XIN YUAN CHUN,00K1021,9211602,Bulk Carrier,225,218,32.2,19.2,12.22,"38,928","24,319","74,228",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9211602
OCEAN FEATHER,11U0234,9596715,Bulk Carrier,189.99,185,32.26,18,11.3,"32,962","19,142","56,606",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9596715
MOUNT APO,12D0546,9493755,Bulk Carrier,291.8,282.2,45,24.75,16.5,"91,792","59,112","175,232",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9493755
JIN HANG ZHENG BANG,12C0591,9604653,Bulk Carrier,229,225.15,32.26,20.05,12.2,"44,737","27,694","81,971",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9604653
GREAT TRIUMPH,15M0063,9733600,Bulk Carrier,225,221.5,32.26,19.8,12.2,"41,872","25,692","77,835",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9733600
GOLDEN ROSE,10N0568,9457866,Bulk Carrier,229.2,222,38,20.7,12.5,"51,255","31,192","93,222",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9457866
BAO NENG 16,01X3039,9221865,Bulk Carrier,224.9,217,32.26,19.4,14.1,"39,941","25,953","74,492",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9221865
MING WEI 8,13Q0125,9604689,Bulk Carrier,189.99,185,32.26,15.5,10.5,"29,108","15,731","47,428",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9604689
DE MING HAI,08K0049,9364746,Bulk Carrier,225,217,32.26,19.6,12.2,"40,892","25,841","76,432",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9364746
YU XIAO 2,00P4015,9227704,Bulk Carrier,224.97,215,32.2,19.3,13.99,"38,906","25,383","73,652",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9227704
CSB HOPE,10J0219,9431240,Ore Carrier,324.99,314.6,52.5,24.3,18.1,"116,396","46,519","229,008",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9431240
ASPASIA B,16A0195,9693408,Bulk Carrier,229,225.3,32.26,20,12.2,"44,192","27,631","82,004",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9693408
EREIKOUSSA,12V0608,9591739,Bulk Carrier,292,283.5,45,24.8,16.5,"92,865","59,331","178,896",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9591739
JIN XIA FENG,14K0033,9611711,Bulk Carrier,229,223.5,32.26,20.2,14.45,"45,263","26,562","81,537",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9611711
PACIFIC EXCELLENCE,19H0033,9807009,Ore Carrier,361.9,355,65,30.4,23,"203,982","66,832","398,351",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9807009
ALONISSOS,10J0288,9566916,Bulk Carrier,189.99,185,32.26,18,11.3,"32,858","19,142","56,648",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9566916
JIN NING 16,00Q3510,9211133,Bulk Carrier,189.9,182,32.26,17.1,10.77,"29,499","17,889","52,067",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9211133
YIN HUA 1,13N0169,9673501,Bulk Carrier,189.99,185,32.26,15.5,10.5,"29,092","15,729","47,102",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9673501
BAO YUAN LING,15Y0074,9604316,Bulk Carrier,189.9,183,32.26,15.7,11.45,"28,714","16,079","49,258",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9604316
DA JIA,99L4024,9214161,Bulk Carrier,225,218,32.2,19.2,12.22,"38,928","24,319","74,242",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9214161
SOYA TIANJIN,19V0114,9883754,Bulk Carrier,229,225.5,32.26,20.05,12.2,"44,103","27,297","80,780",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9883754
Mount Gilboa,13N0445,9482940,Bulk Carrier,292,283.5,45,24.8,16.5,"92,921","59,331","178,854",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9482940
WU HUA ZHI XING,12L0323,9655767,Bulk Carrier,189.99,185,32.26,15.5,10.5,"29,236","15,731","47,100",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9655767
JIN HAI YU,96E3313,9125554,Bulk Carrier,190,181,30.5,16.6,11.2,"26,922","13,878","43,769",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9125554
MOUNT K2,11B0631,9546980,"Bulk Carrier, Double Side Skin",292,282.96,44.98,24.7,17.95,"92,250","57,461","176,820",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9546980
ESL SEALION,11M0089,9493614,Bulk Carrier,291.8,282.2,45,24.75,16.5,"91,971","59,546","175,911",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9493614
RUI NING 3,10B0028,9538294,"Bulk Carrier, Double Side Skin",190,183.05,32.26,17.5,11.1,"32,460","17,889","53,492",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9538294
GREAT JIN,10Q0087,9526679,Bulk Carrier,291.8,282.2,45,24.75,16.5,"91,751","59,329","175,868",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9526679
ORE NINGBO,19B0004,9815226,Ore Carrier,361.9,355,65,30.4,23,"203,982","66,832","399,081",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9815226
ALPHA TREASURE,20V0487,9919216,Bulk Carrier,299.88,294,50,25.2,16.1,"109,768","68,283","209,260",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9919216
PACIFIC FLOURISH,18U0108,9807736,Ore Carrier,361.9,355,65,30.4,23,"203,949","66,838","399,116",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9807736
SHANDONG FU REN,18P0195,9748784,Bulk Carrier,229,225.5,32.26,20.05,12.2,"44,120","27,591","81,783",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9748784
YUN LONG FENG,12B0015,9523201,Bulk Carrier,225,217,32.26,19.6,12.2,"40,913","25,963","75,394",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9523201
RUI AN CHENG,16J0065,9742962,General Dry Cargo Ship/Bulk Carrier,179.95,177,32,15,10.5,"25,769","13,058","37,930",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9742962
GUANG ZHOU FA ZHAN 3,10A0188,9587532,Bulk Carrier,189.99,185,32.26,18,11.3,"32,895","19,142","57,114",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9587532
XING LUO 88,10X0278,9567635,Bulk Carrier,189.99,185,32.26,18,11.3,"32,858","19,142","57,173",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9567635
PSU CHILE,10D0329,9342231,"Bulk Carrier, Double Side Skin",299.7,291.75,50,25,16.1,"106,334","64,195","208,038",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9342231
GIA AMBITION,21K0413,9948425,Bulk Carrier,227.2,223.7,36,20.35,11.5,"49,445","26,243","84,990",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9948425
SHANDONG SOAR,19X0760,9907940,Bulk Carrier,300,295.15,50,25.2,16.1,"109,463","68,666","207,993",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9907940
NEW EXCELLENCE,14C0095,9502594,Bulk Carrier,229,222,32.26,20.25,14.58,"43,441","27,694","79,449",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9502594
HABCO CARINA,09N0448,9497866,Bulk Carrier,189.99,185,32.26,18,11.3,"32,957","19,231","57,000",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9497866
KANG MAN,02R0002,9277632,Bulk Carrier,189.99,183,32.26,17,12,"29,995","18,512","52,818",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9277632
COSCO WUYISHAN,10C0029,9418303,Bulk/Timber Carrier,177.5,168,28.2,14.2,10,"19,993","11,046","31,958",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9418303
YU ZHU FENG,11F0014,9523160,Bulk Carrier,225,217,32.26,19.6,12.2,"40,913","25,963","75,519",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9523160
DE XIN XING LONG,11V0580,9612088,Bulk Carrier,189.99,185,32.26,18,11.3,"33,042","19,132","56,751",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9612088
