NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
YU AN,10P0224,9581928,General Dry Cargo Ship,87.33,80,14,8.5,6,"2,690","1,435","3,586",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9581928
XIN XIN HAI 1,12T0330,9623609,General Dry Cargo Ship,166.31,158.32,27.4,14.2,8.5,"21,270","10,278","29,011",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9623609
HUA SHUN DA 8,21T0099,9973729,"General Dry Cargo Ship, Double Side Skin",98.95,95.5,16.2,8,5.7,"3,819","1,865","5,532",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9973729
XIN XIANG HE,12E0501,9546019,General Dry Cargo Ship,122.58,115.2,17.6,8.5,6.35,"5,667","2,980","7,615",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9546019
FM PROSPERITY,08Q0192,9525417,General Dry Cargo Ship,122.2,116,19.8,10.7,7.2,"7,460","3,217","9,032",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9525417
JAMNO,18G0556,9767716,"General Dry Cargo Ship, Double Side Skin",199.8,194.5,23.7,15.3,10.7,"22,982","12,741","36,609",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9767716
JOYFUL SPIRIT,11J0017,9590022,General Dry Cargo Ship,120,112,20.8,13,8.6,"9,129","4,009","12,271",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9590022
CHUN SHUN,95C2018,9108996,General Dry Cargo Ship,127.92,119,18.6,10.9,8.2,"6,577","3,421","10,257",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9108996
TIAN ZHU SHAN,95M1015,8888927,General Dry Cargo Ship,98.5,92,16.8,7.8,5.8,"4,061","1,827","4,944",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=8888927
KONG QUE SONG,10L0037,9416769,Container Ship/General Dry Cargo Ship,179.5,169.5,27.2,14.5,10.2,"20,609","11,482","27,382",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9416769
JIN JI YUAN,98K3029,9170638,General Dry Cargo Ship,189.7,178.4,27.69,15.48,10.1,"25,700","13,410","36,187",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9170638
TONG MAO 101,09A0275,9563756,General Dry Cargo Ship,140.7,131.8,20,10.8,7.95,"8,934","5,455","13,694",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9563756
TIAN ZHEN,16H0041,9722728,"General Dry Cargo Ship, Double Side Skin",189.99,187,28.5,15.8,11,"26,770","11,416","38,007",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9722728
LI DA TONG 2 HAO,07M0069,9430595,Container Ship,94.8,87.3,15.2,7.8,6,"2,970","1,579","4,142",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9430595
ZI JING SONG,12X0311,9608910,General Dry Cargo Ship/Container Ship,179.5,169.5,27.2,14.5,10.2,"20,692","11,468","27,403",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9608910
DA DE,14D0165,9608403,General Dry Cargo Ship,179.57,170,28,14.8,9.2,"21,828","9,495","29,572",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9608403
BEI HAI,06J3005,9397597,Container Ship,117,110,19.7,8.5,6.4,"5,272","2,309","7,991",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9397597
DA YU XIA,11Y0008,9451317,General Dry Cargo Ship,166.5,158.32,27.4,14.2,8.5,"20,949","10,309","28,341",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9451317
COSCO SHIPPING XING WANG,18C0621,9872183,"General Dry Cargo Ship, Double Side Skin",201.8,198.3,32.26,19.3,12.5,"40,250","18,223","62,014",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9872183
GRANDSOAR,12T0146,9650547,General Dry Cargo Ship,118.35,108.3,19.4,14.1,7.9,"8,576","4,000","12,117",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9650547
VIVIAN,11N0320,9620358,General Dry Cargo Ship,115.83,106.9,17.6,8.8,6.6,"5,217","2,943","7,636",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9620358
HENG YU,98K3006,9158238,Container Ship,127,119.4,20.4,10.35,7.72,"7,589","3,586","8,370",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9158238
TIAN LU,15P0203,9704740,"General Dry Cargo Ship, Double Side Skin",189.99,187,28.5,15.8,11,"26,600","11,395","38,122",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9704740
BAO HONG 9,10C0282,9592678,General Dry Cargo Ship,110.3,102.7,16.8,8.5,6.35,"4,492","2,453","6,562",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9592678
MU DAN SONG,12B0061,9608831,General Dry Cargo Ship/Container Ship,179.5,169.5,27.2,14.5,10.2,"20,692","11,468","27,410",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9608831
YI HUI REN HAI,13V0038,9628685,General Dry Cargo Ship,125,115,22,14.3,8.25,"10,820","3,527","12,312",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9628685
PING AN SONG,12J0206,9608946,General Dry Cargo Ship/Container Ship,179.5,169.5,27.2,14.5,10.2,"20,684","11,468","27,305",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9608946
YI HUI ZHI HAI,13A0019,9628697,General Dry Cargo Ship,125,115,22,14.3,8.25,"10,820","3,527","12,313",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9628697
DA JI,16C0174,9768538,General Dry Cargo Ship,179.67,170.6,28,14.8,9.2,"21,992","9,390","28,612",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9768538
JOY EXPRESS,06X1017,9378254,General Dry Cargo Ship,115.84,110,18,10.4,7.6,"6,393","3,295","9,693",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9378254
HE HUI 18,11L0157,9601259,General Dry Cargo Ship,125.96,116,17.6,9,6.6,"5,580","3,310","8,033",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9601259
ONEGO BURAN,10D0145,9578359,General Dry Cargo Ship,117,110,19.7,8.5,6.4,"5,338","2,309","7,661",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9578359
MERATUS PEMATANGSIANTAR,07J0043,9371892,General Dry Cargo Ship,117,110,19.7,8.5,6.4,"5,536","2,856","8,024",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9371892
TRAWIND WHALE,11W0029,9487067,Bulk/Timber Carrier,177.5,168,28.2,14.2,9.5,"19,994","11,046","31,785",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9487067
ZHONG YUAN HAI YUN CHUANG XIN,17V6061,9837652,"General Dry Cargo Ship, Double Side Skin",201.8,198.3,32.26,19.3,12.5,"40,250","18,221","62,042",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9837652
FG SEVIL,09V0156,9548665,General Dry Cargo Ship,104.2,97.5,17.2,8.5,6.6,"4,425","2,526","6,648",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9548665
FG SEFA,05R3007,9359210,General Dry Cargo Ship,81,76,13.6,6.8,5.5,"1,972","1,395","3,346",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9359210
DETROIT MAS,08Q0008,9393503,General Dry Cargo Ship,117,110,19.7,8.5,6.45,"5,315","2,309","7,709",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9393503
JIAN YANG HONG,03K2002,9290969,Bulk Carrier,79.99,74,13.6,7,5.2,"1,995","1,115","2,850",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9290969
HE HUI,12D0569,9648702,General Dry Cargo Ship,119.95,113.6,17.6,8.4,6.3,"5,357","2,983","7,813",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9648702
ZHONG YUAN HAI YUN KAI TUO,18B0551,9837640,"General Dry Cargo Ship, Double Side Skin",201.8,198.3,32.26,19.3,12.5,"40,250","18,221","62,051",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9837640
MIN DE,94E0060,9114517,Ship-Shaped,98.17,89.95,22.8,12.9,8.3,"5,912","2,732","2,598",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9114517
DANUM MAS,07M0092,9371933,General Dry Cargo Ship,117,110,19.7,8.5,6.45,"5,317","2,309","7,709",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9371933
SPRING NELSON,11N0205,9619567,General Dry Cargo Ship,112.21,103,19,11.5,7.6,"7,100","2,928","8,499",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9619567
YU PENG,16P0093,9723473,Training Ship/General Dry Cargo Ship,199.8,189,27.8,15.5,10.3,"27,143","9,994","29,774",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9723473
KAI ZE 6,10L0129,9577018,General Dry Cargo Ship,81,76,13.6,8.3,6.2,"2,561","1,528","3,814",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9577018
GUANG PING,09K0146,9546241,Container Ship,117,110,19.7,8.5,6.4,"5,275","2,309","7,991",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9546241
VANGUARD,13A0364,9643312,"Bulk Carrier, Double Side Skin",177.85,169.8,28.6,15,10.87,"22,866","12,519","37,084",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9643312
RUI LU,18H0005,9821976,General Dry Cargo Ship,99.99,93.8,16.2,8,5.95,"3,972","1,945","5,533",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9821976
YONG SHENG,02T3017,9243813,General Dry Cargo Ship,159.99,152.34,23.7,11.95,8.41,"14,357","6,985","19,462",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9243813
SHENG WEI 18,12J0367,9521693,General Dry Cargo Ship,140.3,131,20,10.5,7.79,"8,581","4,110","12,239",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9521693
OUTRIVALING 3,11M0112,9623623,General Dry Cargo Ship,118.35,108.3,19.4,14.1,7.9,"8,576","4,000","12,088",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9623623
DORIS,06R4001,9365702,General Dry Cargo Ship,81,76,13.6,6.8,5.5,"1,972","1,395","3,344",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9365702
COSCO SHIPPING CHANG SHENG,20H0268,9928918,"General Dry Cargo Ship, Double Side Skin",201.8,198.3,32.26,19.3,12.5,"40,350","17,897","61,567",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9928918
ONEGO BORA,11F0175,9613604,General Dry Cargo Ship,117,110,19.7,8.5,6.4,"5,338","2,309","7,658",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9613604
TIAN XI,16P0185,9704764,"General Dry Cargo Ship, Double Side Skin",189.99,187,28.5,15.8,11,"26,600","11,395","38,098",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9704764
ZHONG QUAN 6,20C0976,9948097,Barge Carrier,128,119.1,28,7.38,5.1,"7,052","2,115","9,996",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9948097
BLUE SKYE,09T0177,9566679,General Dry Cargo Ship,117,110,19.7,8.5,6.45,"5,338","2,309","7,734",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9566679
SILVER SMOOTH,09H0213,9563029,General Dry Cargo Ship,110.4,100.9,19.6,11.8,7.6,"7,243","2,881","8,550",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9563029
SHENG TAI,97G2009,9169304,General Dry Cargo Ship,98.5,92,16.8,7.8,5.8,"4,048","1,836","5,210",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9169304
STAR LIGHT NO.1,04L3020,9332391,Open-Top Container Ship,49.96,48.6,13,4.75,2786,897,303,"1,032",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9332391
PACIFIC TITAN,20G0359,9913224,General Dry Cargo Ship,199.9,196.5,32.26,19.3,11.3,"38,988","19,471","61,629",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9913224
ICON GALATIA V,21A0151,9982160,Bulk Carrier/Container Ship,119.9,117.5,22.8,7.3,5.2,"7,028","3,935","8,977",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9982160
MCP LINZ,08D0112,9383493,General Dry Cargo Ship,117,110,19.7,8.5,6.45,"5,338","2,309","7,665",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9383493
DA QING XIA,11G0176,9451331,General Dry Cargo Ship,166.5,158.32,27.4,14.2,8.5,"20,949","10,309","28,341",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9451331
LUNG MUN,97A2003,9145621,Container Ship,128.33,117.6,20.2,10.9,8.3,"7,310","3,144","9,632",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9145621
BEI JIANG,05K3024,9364710,Container Ship,110,103,19.7,8.5,6.5,"5,250","2,976","7,624",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9364710
YONG XING,20L0455,9930911,General Dry Cargo Ship,199.9,196.5,32.26,19.3,11.3,"39,433","19,469","61,250",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9930911
QI LIN SONG,10N0154,9416771,General Dry Cargo Ship/Container Ship,179.5,169.5,27.2,14.5,10.2,"20,619","11,482","27,307",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9416771
LE YI,00Y2000,9192662,General Dry Cargo Ship,182.67,174,26.2,14.7,10,"19,955","9,412","29,474",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9192662
TONG MAO 5,08C0157,9532422,General Dry Cargo Ship,99.92,92.5,16.2,8,6.28,"3,770","1,960","5,716",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9532422
XING FU SONG,12A0290,9608958,General Dry Cargo Ship/Container Ship,179.5,169.5,27.2,14.5,10.2,"20,684","11,468","27,292",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9608958
TIAN EN,17K0186,9774587,General Dry Cargo Ship,189.99,186.4,28.5,15.8,11,"26,787","11,415","37,125",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9774587
ICON HOSEA VI 6,21Y0150,9982158,Bulk Carrier/Container Ship,119.9,117.5,22.8,7.3,5.2,"7,028","3,935","9,002",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9982158
TIAN JIAN,16J0157,9722754,"General Dry Cargo Ship, Double Side Skin",189.99,187,28.5,15.8,11,"26,770","11,416","37,979",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9722754
DA ZHI,14T0179,9608439,General Dry Cargo Ship,179.57,170,28,14.8,9.2,"21,828","9,495","29,496",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9608439
YU SHUN,12H0021,9632076,General Dry Cargo Ship,87.33,80,14,8.5,6,"2,690","1,435","3,595",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9632076
DA HONG XIA,12J0114,9451355,General Dry Cargo Ship,166.5,158.32,27.4,14.2,8.5,"20,454","9,908","28,377",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9451355
DA ZI YUN,10S0020,9451305,General Dry Cargo Ship,166.5,158.32,27.4,14.2,8.5,"20,949","10,345","28,451",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9451305
FALKENBERG,08Q0169,9520508,General Dry Cargo Ship,117,110,19.7,8.5,6.45,"5,338","2,309","7,709",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9520508
YI HUI XIN HAI,12L0599,9553086,General Dry Cargo Ship,111.31,103.3,19.6,13.5,9,"7,792","4,078","12,247",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9553086
GREAT QIN,17T0700,9766918,"Bulk Carrier, Double Side Skin",199.99,196.05,36,18.54,11,"39,635","19,630","64,928",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9766918
COSCO SHIPPING CHANG QING,18B0620,9872171,"General Dry Cargo Ship, Double Side Skin",201.8,198.3,32.26,19.3,12.5,"40,250","18,223","62,000",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9872171
TAI XING,20K0454,9930909,General Dry Cargo Ship,199.9,196.5,32.26,19.3,11.3,"39,433","19,469","61,250",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9930909
MING DE WEI LAI,06W3017,9407768,General Dry Cargo Ship,103.7,97.5,17.2,8.5,6.6,"4,422","2,600","6,760",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9407768
MERATUS PARIAMAN,07X0125,9371957,General Dry Cargo Ship,117,110,19.7,8.5,6.4,"5,316","2,309","7,699",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9371957
LE LI,00S3006,9192674,General Dry Cargo Ship,182.67,174,26.2,14.7,10,"19,955","9,412","29,467",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9192674
SMART RISING,09Y0090,9437828,General Dry Cargo Ship,99.89,94.6,16.6,8.4,6.7,"4,109","2,332","6,052",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9437828
XIN TAI PING,08D0066,9504164,Container Ship,117,110,19.7,8.5,6.4,"5,275","2,309","7,991",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9504164
CHIPOLBROK GALAXY,10U0229,9432141,General Dry Cargo Ship,199.8,189,27.8,15.5,10.3,"24,142","11,266","30,330",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9432141
MERATUS PAYAKUMBUH,07B0059,9371907,General Dry Cargo Ship,117,110,19.7,8.5,6.4,"5,316","2,309","8,024",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9371907
LE CONG,00C4004,9192686,General Dry Cargo Ship,182.67,174,26.2,14.7,10,"19,955","9,412","29,469",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9192686
SPRING SHINE,11Y0238,9619579,General Dry Cargo Ship,112.21,103,19,11.5,7.6,"7,100","2,928","8,473",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9619579
COSCO SHIPPING WISDOM,20E0265,9928889,"General Dry Cargo Ship, Double Side Skin",201.8,198.3,32.26,19.3,12.5,"40,350","17,897","61,570",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9928889
HUI LONG 17,12B0245,9628453,General Dry Cargo Ship,112.11,105,16.4,8.4,6.2,"4,684","2,460","6,796",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9628453
KAI PING,08R0170,9536105,Container Ship,117,110,19.7,8.5,6.4,"5,275","2,309","7,991",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9536105
MU MIAN SONG,12U0262,9608843,General Dry Cargo Ship/Container Ship,179.5,169.5,27.2,14.5,10.2,"20,692","11,468","27,372",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9608843
