NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
CMA CGM ESTELLE,18Y0043,9729116,Container Ship,299.87,283.52,48.2,24.8,12.5,"96,223","52,975","109,794",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9729116
SHI SHANG 18,97F2031,9137557,Container Ship,193.03,181,28,14,9.18,"18,504","8,959","24,669",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9137557
ZI YU LAN,95Q3019,9086899,Passenger/Container Ship,150.07,137.5,24,13.2,7.16,"16,071","5,295","6,512",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9086899
XIN OU ZHOU,07D0130,9337913,Container Ship,335,320.06,42.8,24.8,13,"90,757","57,364","102,461",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9337913
COSCO ASHDOD,13R0103,9518335,Container Ship,261.1,247.09,32.25,19.3,11,"40,465","23,892","49,956",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9518335
HAI SU 7,06Q2045,9339014,Container Ship,129.58,120.34,20.6,10.8,7.4,"7,545","3,165","8,241",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9339014
JJ STAR,06F4037,9324966,Container Ship,147.87,140.3,23.25,11.5,8.51,"9,957","5,032","13,776",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9324966
ZHONG AN XIN HUA YUAN,03G6093,9252242,Container Ship,265.98,251.7,32.2,19.3,12,"41,834","27,093","57,197",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9252242
TIAN QING HE,10S0089,9437555,Container Ship,294,284.16,32.2,21.8,12,"54,005","32,333","63,259",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9437555
COSCO SHIPPING GALAXY,19A0003,9795634,Container Ship,399.9,386.23,58.6,33.5,14.5,"215,553","130,371","198,070",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9795634
NINGBO TRADER,06B3044,9347968,Container Ship,147.78,140.3,23.25,11.5,7.3,"9,948","5,020","13,770",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9347968
WAN HAI 315,06W0142,9302695,Container Ship,213,202.1,32.2,16.5,10.5,"27,800","12,621","32,953",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9302695
WAN FU DA,97S3353,9134505,Container Ship,205.5,195,27.4,15.8,8.8,"24,053","12,958","28,293",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9134505
COSCO SHIPPING DENALI,18J0006,9757876,Container Ship,366,350.5,51.2,30.2,14,"154,300","84,334","153,949",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9757876
ZHONG GU HANG ZHOU,21L0138,9938896,Container Ship,228,224.5,40,19.6,13.75,"54,466","31,588","87,721",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9938896
TENG YUN HE,00B2002,9223758,Container Ship,179.7,167,27.6,15.9,10.64,"20,569","9,379","25,648",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9223758
CSCL EAST CHINA SEA,14U0180,9645918,Container Ship,335,319,48.6,27.2,14,"116,568","73,511","121,186",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9645918
XINDE KEELUNG,97N3349,9159854,Container Ship,183.21,172,27.6,14,10.12,"16,705","9,118","24,328",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9159854
XIN QING DAO,03P2006,9270452,Container Ship,279.9,265.8,40.3,24.1,14,"66,433","37,567","69,423",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9270452
COSCO SAO PAULO,13A0065,9484388,Container Ship,261.1,247.09,32.25,19.3,11,"40,465","23,892","49,962",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9484388
XIN MING ZHOU 18,14P0037,9656307,Container Ship,143.2,133.4,22.6,11.3,7.4,"9,653","4,636","12,545",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9656307
XIN YAN TIAN,04S1002,9234367,Container Ship,279.9,265.8,40.3,24.1,14,"66,433","37,567","68,961",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9234367
CSCL BOHAI SEA,14T0110,9645889,Container Ship,335.32,319,48.6,27.2,14,"116,603","73,378","121,824",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9645889
HAI SU 6,06P2044,9339026,Container Ship,129.57,120.34,20.6,10.8,7.4,"7,545","3,165","8,185",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9339026
TIAN XIU HE,10X0048,9400540,Container Ship,294,284.16,32.2,21.8,12,"54,005","32,333","63,188",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9400540
CSCL WINTER,14U0042,9645877,Container Ship,335.32,319,48.6,27.2,14,"116,603","73,378","121,839",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9645877
XIN XIA MEN,04B1010,9270476,Container Ship,279.9,265.8,40.3,24.1,14,"66,433","37,567","69,259",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9270476
TANTO KHARISMA,19P0752,9915387,Container Ship,119.9,117.5,21.8,7.3,5.2,"6,616","3,048","8,505",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9915387
FAR EAST GRACE,07W0009,9422574,Container Ship,124.5,115,19.8,8.8,6.46,"6,253","2,257","7,814",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9422574
HUA HANG HAN YA 1,19J8015,9879533,Container Ship,125,118.4,20.8,10.2,7,"7,635","3,101","9,571",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9879533
KISIK MAS,16U6124,9783887,Open-Top Container Ship,107.8,105.6,18,8.5,4.8,"4,990","2,519","5,888",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9783887
CHANG SHUN JIN XIU,20V1039,9981776,Container Ship,197,194,32.2,16.7,11.2,"31,858","18,707","49,306",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9981776
WAN HAI 263,01X4028,9230220,Container Ship,198.04,184,28,14,9.18,"18,872","8,515","23,635",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9230220
CMA CGM LEO,10A0349,9399208,Container Ship,363.61,348,45.6,29.74,13,"131,332","59,901","131,237",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9399208
COSCO SHIPPING AQUARIUS,16M6048,9789623,Container Ship,400,382,58.6,30.7,14,"196,670","92,071","197,049",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9789623
WAN XING DA,97R3352,9144328,Container Ship,205.5,195,27.4,15.8,8.8,"24,053","12,958","28,351",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9144328
COSCO KIKU,02R1014,9247871,Container Ship,138.03,128,22.4,11.3,7.8,"8,917","3,960","9,290",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9247871
QIYUNHE,01K1026,9228760,Container Ship,182.87,172,27.6,14,10.1,"16,738","9,236","24,261",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9228760
FEI YUN HE,00G2007,9223760,Container Ship,179.7,167,27.6,15.9,10.64,"20,569","9,379","25,648",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9223760
XIN QIN ZHOU,12U0078,9523005,Container Ship,255.1,242,37.3,19.6,13,"47,917","24,165","66,904",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9523005
XIN BEIJING,07P0255,9314246,Container Ship,336.67,321,45.6,27.2,13,"108,069","57,365","111,572",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9314246
TIAN SHUN HE,05S1030,9300312,Container Ship,278.94,262,40,24,14,"66,380","26,235","67,209",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9300312
TIAN JIN HE,10H0080,9437531,Container Ship,294,284.16,32.2,21.8,12,"54,005","32,333","63,187",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9437531
MSC ZOE,15C0123,9703318,Container Ship,395.46,379.4,59,30.3,14.5,"192,784","111,423","199,281",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9703318
COSCO SHIPPING ANDES,18K0007,9757888,Container Ship,366,350.5,51.2,30.2,14,"154,300","84,334","153,987",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9757888
MSC JADE,16V0076,9762326,Container Ship,398.4,382.4,59,30.3,14.5,"194,308","112,221","200,148",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9762326
MILD WALTZ,14W0182,9666869,Container Ship,147.9,139.6,23.25,11.5,7.3,"9,994","5,122","13,273",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9666869
CMA CGM LOUVRE,20Q0413,9839143,Container Ship,399.9,393.9,61.3,33.5,14.5,"236,583","101,823","220,869",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9839143
WAN HAI 292,19T0756,9871397,Container Ship,175,172,28.6,16.5,9.5,"20,918","7,684","23,780",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9871397
ZHONG GU JIANG SU,10N0338,9400148,Container Ship,275,262,32.2,21.5,12,"50,963","30,224","63,381",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9400148
MERATUS LEMBATA,18J0144,9821536,Open-Top Container Ship,123.6,120.8,21.8,9.53,5.3,"8,588","4,602","8,563",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9821536
YI SHENG,96R3002,9130999,Container Ship,113,103,19,8.5,6.49,"4,822","2,476","6,816",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9130999
NZ NINGBO,99D6018,9187320,Container Ship,199.88,190,30.5,16.4,10.25,"24,626","10,814","29,277",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9187320
XIN ZHENG ZHOU,12E0156,9523029,Container Ship,255.1,242,37.3,19.6,13,"47,917","24,185","67,041",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9523029
ZHONG GU BEI JING,18D6188,9810276,Container Ship,179.99,177,32.2,16.2,10.7,"28,433","13,522","40,573",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9810276
XIN TAI CANG,08P0099,9320465,Container Ship,263.23,251.88,32.2,19.3,11,"41,482","24,001","52,245",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9320465
WAN HAI 271,11Y0606,9493250,Container Ship,172.1,162.1,27.3,13.7,8.5,"16,776","7,348","21,762",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9493250
KEDUNG MAS,17Q6102,9813199,Open-Top Container Ship,107.8,105.6,18,8.5,4.8,"4,990","2,578","5,890",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9813199
NEW MINGZHOU 12,13E0023,9656280,Container Ship,143.2,133.4,22.6,11.3,7.4,"9,653","4,636","12,599",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9656280
MILD TEMPO,15P0042,9704582,Container Ship,147.9,139.6,23.25,11.5,7.3,"9,994","5,122","13,255",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9704582
STONEWELL GLORY,05J0079,9307396,Container Ship,233.17,220,32.2,17.1,17.1,"31,070","15,648","39,916",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9307396
HUA HANG 3,07X0102,9456185,Container Ship,130.2,122,18,8.6,6.5,"6,392","3,391","7,438",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9456185
MSC RAYSHMI,21J0527,9785457,Container Ship,328.46,313.13,48.2,27.2,13,"113,697","70,297","120,218",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9785457
COSCO SHIPPING TAURUS,18D0001,9783459,Container Ship,399.8,383,58.6,30.5,14,"194,864","115,302","201,868",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9783459
JOSCO BELLE,06V0141,9330757,Container Ship,142.7,133.5,22.6,11.2,7.4,"9,590","4,748","12,820",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9330757
MUARA MAS,16Y6266,9813175,Open-Top Container Ship,107.8,105.6,18,8.5,4.8,"4,990","2,519","5,885",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9813175
CMA CGM OHIO,15M0178,9722687,Container Ship,299.9,286,48.2,25,12.5,"95,680","52,015","110,552",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9722687
SINAR BANGKA,00J1020,9220304,Container Ship,147,135,25,13.7,8.97,"12,563","5,336","14,943",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9220304
SITC TOKYO,02R3015,9258727,Container Ship,144.83,134,22.4,11,6.7,"9,413","5,421","12,694",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9258727
SITC HEBEI,15P0088,9712371,Container Ship,171.99,169.2,27.6,14,8.5,"17,277","7,032","21,298",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9712371
WAN HAI 273,12F0341,9493274,Container Ship,172.1,162.1,27.3,13.7,8.5,"16,776","7,348","21,762",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9493274
XIN TIAN JIN,03U2011,9234343,Container Ship,279.9,265.8,40.3,24.1,14,"66,433","37,567","69,023",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9234343
ZHONG GU TIAN JIN,18B6163,9810264,Container Ship,179.99,177,32.2,16.2,10.7,"28,433","13,522","40,589",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9810264
LOA PEACE,99C6017,9138317,Container Ship,207.4,195.4,29.8,16.4,10.1,"25,319","12,733","34,017",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9138317
BAHAR MAS,16F6180,9791781,Open-Top Container Ship,107.8,105.6,18,8.5,4.8,"4,990","2,519","5,887",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9791781
COSCO SHIPPING JASMINE,18H0120,9785768,Container Ship,366,350,48.2,30.2,13.5,"143,179","84,940","146,773",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9785768
DONG FANG QIANG,96M4033,9122538,Container Ship,174.36,163.52,30.6,16,10,"24,046","11,511","32,483",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9122538
XIN LONG YUN 86,98R0229,9162265,Container Ship,183.2,172.72,29.8,15.6,11.54,"21,583","11,807","30,007",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9162265
SITC YANTAI,12U0607,9639622,Container Ship,143.2,133.4,22.6,11.3,7.4,"9,734","4,660","12,716",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9639622
ZHONG GU SHAN DONG,07N6257,9333060,Container Ship,222.51,212,32.2,19.3,10.8,"35,573","19,496","44,146",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9333060
WAN HAI 102,12M0347,9493303,Container Ship,144.1,136.1,22.5,11.2,7.3,"9,834","3,867","11,912",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9493303
XIN FU ZHOU,04F3015,9304796,Container Ship,279.9,265.8,40.3,24.1,14,"66,452","37,567","69,235",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9304796
XIN ZHANG ZHOU,08M0166,9328601,Container Ship,263.23,251.88,32.2,19.3,11,"41,482","24,001","52,216",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9328601
COSCO SHIPPING SCORPIO,18U0154,9789635,Container Ship,400,382,58.6,30.7,14,"196,670","92,071","196,913",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9789635
XIN HUI ZHOU,13W0108,9523108,Container Ship,255.1,242,37.3,19.6,13,"47,917","24,185","66,967",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9523108
HUA XIANG 936,97H3344,9159153,Container Ship,193.03,181,28,14,9.15,"18,502","9,221","24,548",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9159153
XIN CHANG SHU,05N3004,9304813,Container Ship,279.9,265.8,40.3,24.1,14,"66,452","37,567","69,229",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9304813
COSCO AQABA,13M0122,9518359,Container Ship,261.1,247.09,32.25,19.3,11,"40,465","23,892","49,980",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9518359
CMA CGM COLUMBIA,15J0152,9722663,Container Ship,299.9,286,48.2,25,12.5,"95,680","52,015","110,525",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9722663
HAO AN,07S0258,9412608,Container Ship,132.69,121,19.2,10.5,7.46,"7,170","3,068","8,524",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9412608
SITC JIANGSU,15W0141,9712383,Container Ship,171.99,169.2,27.6,14,8.5,"17,119","7,032","21,355",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9712383
REN JIAN 19,04W1029,9280809,Container Ship,260.86,248.7,32.25,19.3,10.8,"40,952","25,095","55,495",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9280809
MAERSK SINGAPORE,07J0204,9308649,Container Ship,334.98,319.9,42.8,24.4,14.05,"93,511","54,146","102,681",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9308649
REN JIAN 15,10J0334,9459278,Container Ship,260.32,247,32.2,19.2,11,"42,112","25,378","54,325",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9459278
HUA HANG HAN YA 2,19L8017,9879545,Container Ship,125,118.4,20.8,10.2,13.7,"7,635","3,101","9,586",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9879545
WAN HAI 509,07W0193,9326421,Container Ship,268.8,256.5,32.2,19.2,11,"42,894","19,177","52,146",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9326421
JJ NAGOYA,95Y4039,9113161,Container Ship,135.2,124.55,20.8,10.5,7.72,"7,998","3,956","11,064",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9113161
ISEACO FORTUNE,97U3355,9138159,Container Ship,166.97,158,27.3,13.5,8,"15,075","5,976","18,585",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9138159
MSC OLIVER,15P0065,9703306,Container Ship,395.47,379.4,59,30.3,14.5,"192,237","111,423","199,273",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9703306
MSC TRACY V,05J7002,9295177,Container Ship,294.05,283,32.2,21.6,12,"54,271","31,250","67,529",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9295177
WAN HAI 311,05F3043,9248681,Container Ship,213,202.1,32.2,16.5,11.5,"27,800","12,621","32,937",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9248681
MERATUS WAINGAPU,19J0172,9838888,Open-Top Container Ship,146,142.2,23.25,10.5,6.5,"11,512","4,427","13,219",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9838888
CMA CGM PALAIS ROYAL,20P0412,9839181,Container Ship,399.9,393.9,61.3,33.5,14.5,"236,583","101,823","221,294",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9839181
